System,Average Best Fitness,Standard Deviation
7z.csv,4760.316000000001,761.2208442653157
Apache.csv,32.790218,13.085816493626833
brotli.csv,1.4812200000000004,0.026056699714276963
LLVM.csv,58378.57000000001,2090.223114478452
PostgreSQL.csv,46030.274000000005,60.463639685350124
spear.csv,0.0013902681231375796,0.0007297387515733109
storm.csv,3.6726706729714003e-05,0.0001283180328791541
x264.csv,22.497499999999995,0.6157170372825495
