System,Average Best Fitness,Standard Deviation
7z.csv,4659.098000000001,705.6861820922952
Apache.csv,34.000222,18.36848492989871
brotli.csv,1.4739000000000004,0.024143529153791934
LLVM.csv,57167.46,1577.6117985106475
PostgreSQL.csv,46003.59599999999,55.59509316477389
spear.csv,0.0010327706057594002,0.000560347010115576
storm.csv,3.96544938809417e-05,7.747914874667666e-05
x264.csv,22.219300000000004,0.5523667169553217
